2019-10-12 12:42:52,颜色:18002黑色尺码:180,上身效果：精致 厚薄度：适合秋冬 尺码推荐：合身 材质特性：摸着就很爽 面料品质：爽得一塌糊涂
2019-10-15 10:23:27,颜色:18002卡其色尺码:195,一次性里外都买了，衣服质量都很不错，款式也很好，187，194斤一点不紧，很舒服很宽松，花花公子大牌不需要多说了，客服也很好，特别表扬客服田田，态度很好反馈也很快，赞。
2019-10-10 23:22:43,颜色:18002蓝色尺码:175,衣服收到了，上身效果棒棒哒！厚薄适中，推荐尺码很合适，面料是光面的，总得来说还行。
2019-10-12 17:43:44,颜色:18002卡其色尺码:185,上身效果：上身效果不错 厚薄度：厚薄度正好 尺码推荐：尺码正确 材质特性：材质与描述一致 面料品质：手感不错
2019-10-13 19:34:56,颜色:18002卡其色尺码:175,衣服收到了，打开包装看看，衣服很厚，不是那种很薄的，面料很舒服，衣服没有色差，衣服质量很好，值得信赖，好评！
2019-10-11 11:34:59,颜色:18002黑色尺码:180,到货就迫不及待的试了，料子很好，款式是偏宽松的，厚薄还可以，这个季节可以开始穿了。服务很好，客服短短很不错。好评。
2019-10-11 15:45:31,颜色:18002卡其色尺码:175,上身效果很不错，衣服的面料很顺滑，手感非常好，款式也比较时尚新颖，穿起来比较帅气，很满意!
2019-10-15 22:49:10,颜色:86006卡其色尺码:175,衣服穿起来效果不错，面料质量也好，儿子很喜欢
2019-10-13 19:28:48,颜色:18002黑色尺码:175,上身效果：上身效果不错修身的 厚薄度：偏厚实的刚好最近冷了可以穿穿 尺码推荐：客服月月推荐的尺码很合适
2019-10-11 12:07:23,颜色:18002卡其色尺码:175,这件衣服料子很不错，做工也感觉比较精致，好3很不错的购物体验
2019-10-13 17:41:06,颜色:18002黑色尺码:185,面料厚，秋天穿正合适！大小真好！款式也好！孩子比较喜欢！快递比较快！
2019-10-15 18:40:22,颜色:18002黑色(夹棉加厚)尺码:175,身高一米七，体重一百四，客服推荐尺码标准，很合适，衣服做工很好，满意满意，而且有第二件半价活动，太划算了。
2019-10-15 13:13:04,颜色:18002卡其色尺码:180,上身效果：上身效果还不错。 面料品质：面料很细腻。 就是需要自己剪口袋不太方便。
2019-10-15 17:36:23,颜色:18002黑色尺码:170,一次性买了三件，挑选衣服的时候各种纠结，买回来以后是各种喜欢。质量真的很好，上身效果也不错，反正是物有所值，客服田田的服务态度也很好。笔芯
2019-10-13 15:55:35,颜色:19005卡其色尺码:175,收到衣服了，很满意，款式也很多种，厚薄适中，这几天穿刚刚好，开心的是不是你嗯晚安呢，哈哈我把你的红米。
2019-10-15 14:08:40,颜色:19005卡其色尺码:175,快递小哥服务态度很好，衣服质量也是没得说，穿上大小正合适，布料也对得起这个价格
2019-10-13 16:55:56,颜色:18002黑色尺码:190,衣服面料舒适，是儿子相中的一款风衣，经电话查询过是正品，客服很不错，对提出的问题都很有耐心进行了一一的回复。
2019-10-15 06:40:42,颜色:19005卡其色尺码:185,风衣质量不错，前两天刚到今天就降温了，正好拿出来穿，颜色和款式都不错，很喜欢！
2019-10-15 21:06:24,颜色:18002黑色(夹棉加厚)尺码:175,外套收到了  是自己想的样子  质量很好  厚度刚刚好   客服短短服务态度非常好
2019-10-10 18:26:30,颜色:18002卡其色尺码:170,衣服质量挺好的  穿起来很1有型  nice
2019-10-12 17:03:24,颜色:18002卡其色尺码:175,挺好看的，面料喜欢，花花公子这个牌子质量挺好，之前也买过皮带，哈哈完美
2019-10-15 19:57:40,颜色:18002黑色尺码:170,衣服很厚实，款式很好看～不过是宽松版的，要买偏小码，刚开始买大了换了一次
2019-10-14 19:53:26,颜色:18002卡其色尺码:180,面料很舒服，客服芳芳态度也很好，推荐的尺码很标准，风衣穿着特别帅气
2019-10-04 14:31:08,颜色:18002卡其色尺码:190,衣服料子很好，穿着很舒服，价格实惠。退换的时候惠惠客服态度也很好，很快的解决问题。
2019-10-08 17:53:27,颜色:18002卡其色尺码:185,"期待已久的风衣终于拿到手了,打开包装,没有多余线头,面料舒适,做工讲究,与实体店没区别,查了防伪,确是真实花花公子品牌,试穿一下,各个部位都很贴身,年轻帅气,款式时尚,值得信赖。"
2019-10-15 23:31:30,颜色:18002黑色尺码:175,面料品质：面料不错，同事同事买了一件我穿了一下感觉挺好的，自己也就买了一件
2019-10-15 15:55:24,颜色:18002黑色尺码:195,儿子自己挑选的，质量很好，我家宝贝非常满意，感谢客服给推荐的尺码，态度非常好，以后还会继续光顾的
2019-10-12 10:11:43,颜色:18002卡其色尺码:180,买了件风衣一件棉服，质量都不错。孩子很喜欢，客服都很热情，服务也好，尤其是小小客服棒棒的
2019-10-11 12:10:05,颜色:18002卡其色尺码:185,去年那个小了，，今年重新买了一件，不错，常在这家店里买衣服
2019-10-14 22:06:03,颜色:18002卡其色尺码:165,挺厚的，很保暖，不错，惠惠客服也很耐心
2019-10-12 12:36:35,颜色:18002卡其色尺码:175,上身效果还行吧，面料挺好的，穿上也可以
2019-10-13 11:23:58,颜色:18002卡其色尺码:175,上身效果极佳，厚薄度很适合这个季节，尺码推荐准确，材质材质很舒服，商家服务态度极好的
2019-10-15 18:57:11,颜色:18002卡其色(夹棉加厚)尺码:180,东西收到了，大小很合适，穿起来很舒服，下次还会再来买的。
2019-10-12 18:27:01,颜色:18002卡其色尺码:170,上身效果：挺好 厚薄度：这个季节刚好 尺码推荐：准确 客服小小的服务不错
2019-10-12 19:02:12,颜色:18002黑色尺码:190,衣服很好看哟，很厚的一种，儿子非常喜欢，做工精细，没有线头，质量不错。
2019-10-04 18:30:17,颜色:18002卡其色尺码:175,质感很不错，与图片相符，穿上很合身，还没洗，是否掉色还不清楚，目前是很满意的
2019-10-12 13:59:11,颜色:18002黑色尺码:180,售后楠楠和客服雪晴很棒，衣服也试穿过了，值这个价格
2019-10-11 20:17:10,颜色:18002卡其色尺码:165,衣服挺厚实的，价格也实惠，特别是客服田田的服务非常好👍
2019-10-10 17:04:21,颜色:8726黑色红边尺码:175,衣服质量蛮好的，款式也很喜欢，物流也很快，一直都在这里买。客服梦梦很不错哟，有问题都会耐心解答
2019-10-14 09:27:25,颜色:18002黑色尺码:165,上身效果非常棒，儿子穿上很帅气，小型男一枚。儿子175，114斤，偏瘦，之前买了170的有点大换了165正好合适。孩子喜欢黑色穿起来酷酷帅气的。衣服回来熨烫一下比较好。
2019-10-05 11:45:45,颜色:18002蓝色尺码:180,厚薄度：衣服很厚实，不是很薄的那种，面料摸着舒服，颜色和图片的颜色也是一样的，没有色差，照片没拍出效果来，别介意啊😁
2019-10-15 13:45:56,颜色:18002黑色(夹棉加厚)尺码:175,衣服收到了，做工蛮不错的，很厚实，也很漂亮，以后还会再次来光顾的。
2019-10-11 21:49:00,颜色:86006卡其色尺码:170,很好看，穿着很合身，穿上一下就帅了，料子也很舒服，慧慧客服不错噢
2019-10-12 11:43:05,颜色:18002卡其色尺码:190,拍照技术不怎么好，质量不错，薄厚正好，蛮不错的，客服楠楠很不错哦
2019-10-12 17:22:08,颜色:18002卡其色尺码:175,非常喜欢，与描述一致，保暖性很好，现在穿有点热，得等下个月了
2019-10-15 19:48:33,颜色:18002卡其色尺码:175,送给朋友穿正合身，穿起来也很好看。
2019-10-15 09:45:46,颜色:98336卡其色尺码:175,面料扎实
2019-10-10 20:02:20,颜色:18002卡其色尺码:180,面料舒适 穿着很舒服 客服金金服务态度也很好 必须好评～
2019-10-10 23:07:30,颜色:8726黑色红边尺码:170,超级喜欢，非常漂亮。
2019-10-15 10:08:16,颜色:86006黑色尺码:175,质量不错，衣服很舒适。
2019-10-15 22:31:25,颜色:18002卡其色尺码:180,穿上很不错，同学都觉得挺帅的
2019-10-13 18:32:38,颜色:19005灰色尺码:190,穿起来不错，没有问题，衣服材料也不错
2019-10-07 13:26:07,颜色:18002卡其色尺码:180,面料舒适 款式潇洒 老公穿上帅呆了 客服惠惠耐心推荐 值得表扬
2019-10-12 21:06:40,颜色:18002卡其色尺码:180,款式很潮很新颖，穿着舒服用料很好
2019-10-14 20:17:27,颜色:18002卡其色尺码:180,面料品质：挺好的。老公说还行
2019-10-12 18:01:17,颜色:19005黑色尺码:175,衣服很好看，摸起来也还行，就是里面这个格子花色让我小纠结了一下，不过没啥大毛病
2019-10-04 10:44:18,颜色:18002卡其色尺码:170,很不错的，面料摸起来很舒服，穿上大小刚合适😄😄
2019-10-11 11:09:29,颜色:18002卡其色尺码:170,挺不错的   特意买了两件   穿上也合身
2019-10-11 20:36:56,颜色:18002卡其色尺码:170,非常不错，很满意
2019-10-10 14:32:23,颜色:18002卡其色尺码:175,衣服质量好，我老公很喜欢，客服月月也很好，喜欢的可以下手啦。
2019-10-10 20:45:06,颜色:98336卡其色尺码:170,衣服很好，跟描述一样，梦梦
2019-10-15 20:55:10,颜色:18002卡其色尺码:180,第一次网购感到惊艳的衣服。完美
2019-10-13 12:56:32,颜色:18002卡其色尺码:180,衣服面料不错很舒服好评
2019-10-13 08:22:49,颜色:18002卡其色尺码:165,衣服不错👍和预想的差不多，质地可以
2019-10-14 22:09:31,颜色:19005黑色尺码:180,男友穿着挺好看的。
2019-10-13 20:23:47,颜色:18002卡其色尺码:180,挺好的，挺厚实，木木客服不错，买了两件，红格子得也好帅
2019-10-15 14:02:24,颜色:19005卡其色尺码:175,面料好，做工精致到位，无异味无色差，亲肤舒服，款式时尚大方，穿上帅气，大方得体，非常不错。
2019-10-14 13:05:54,颜色:18002黑色尺码:190,衣服很不错，超级合身，客服小小很不错哦！！！
2019-10-14 08:26:21,颜色:18002卡其色尺码:175,衣服还是不错的，摸着很舒服挺大气的
2019-10-08 09:09:16,颜色:18002黑色尺码:175,衣服非常厚，更适合现在的天气，看起来也很帅气
2019-10-10 19:58:17,颜色:18002卡其色尺码:175,收到货了，儿子很满意，质量也很好，愉快的购物，谢谢商家。
